start,end,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,location_idx,target_vector
10.0,11.0,-1.6136332863430858,-0.2763805361048625,-4.0007853113380065,-1.0865330062523075,1.1359664060696135,-1.3660517379372776,0.21695620888959383,-0.2261482982515358,0.6496939262857727,0.723084907354942,-1.1558437741229675,-0.4193348280294746,0.5103495613650162,0.7495085862108424,-0.1568071277545531,-0.5787989363068179,-0.3684579413942214,0.7103533065483707,-0.11772581029316188,0.191637786212177,-0.01196081931389348,0.2741240161621059,-0.053517173661646565,-0.24240320930243217,-0.3115096559573627,-0.06723556149250436,-0.10205007116171283,-0.009284829905823801,0.022236864484004346,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
11.0,12.0,-1.7239989836637084,-0.21151717417692717,-3.7722012703420575,-1.2630538049080724,1.2593017212112592,-1.2308402930739017,0.08281165594437315,-0.2969674785961796,1.390098014985866,-0.2737351505425966,-0.07522622568356817,-1.2636771192654632,0.06050300181340657,1.0596913130628955,-0.3367216545058328,-0.3279674615564803,-0.33797515758172597,0.7876073217024286,-0.2868292200411216,0.16976178327135383,0.02352271653522455,0.28226814286763136,-0.027803672405495708,-0.23376591554859033,-0.3423402164767641,-0.08399558874847965,-0.1048707287546329,0.01629420234986809,0.031998316526233736,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
12.0,13.0,-1.7690023559031494,-0.19723608440044502,-3.6721071460014363,-1.3892870968289186,1.3686996295346363,-1.2059393791159696,0.036257976953824815,-0.22858914473700828,1.3070894498159957,0.05783831043500037,-0.016862058764088597,-0.5819444832678986,-0.7843569338898732,1.1303269860206149,-0.11729643669777587,-0.3279321787916518,-0.3079953805258963,0.7404923558140822,-0.2617185853142521,0.3024030110257679,0.06751409972667667,0.3841916396786595,-0.020862020517596808,-0.2107609738242124,-0.33513328911427753,-0.0841751709439876,-0.05007503892937491,0.006521030312467297,-0.02059938680706039,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
13.0,14.0,-1.6902210556530322,-0.524761597972848,-3.776696740184231,-1.2433460013676911,1.3540900324220486,-1.5589844752551012,0.24157684854205821,-0.42566893676106465,0.8506324836661991,0.6142761950845678,-0.8827514988785021,-0.7438525300076173,0.6655740056728318,0.8047496434784192,-0.1480167546113436,-0.4167512907831963,-0.2666842232139612,0.7533223632736034,-0.23549147385350747,0.13245288563995933,-0.055194035103321874,0.2336669174597828,-0.045066319120761915,-0.18952698249988503,-0.31498003771983907,-0.07035467856761145,-0.06413437342722073,-0.009532106403010705,0.026200465597909884,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
14.0,15.0,-1.6749677691656297,-0.5467925689339236,-3.7741080798279394,-1.283545238318921,1.3826693934227072,-1.5891294472498039,0.20944017408864773,-0.3113482884623633,0.6551174125222927,1.037969640572648,-0.9132065581051453,-0.10956035413580417,-0.03041068801723705,0.8101615936530148,0.046392803217983704,-0.4614196990878,-0.22343351472954473,0.7354823166963458,-0.24337832766894812,0.2523420269357978,-0.00030880090149606424,0.26345323247104313,-0.04716818188615901,-0.17815366462848015,-0.307734519637834,-0.07127686587015432,-0.042430237747114394,0.0033965515720826307,0.03808868940468345,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
15.0,16.0,-1.800717968164225,-0.37462863496999693,-3.6477186042205885,-1.4161365783031492,1.407282861975916,-1.544683705020044,0.0655467975740424,-0.29647774999431564,1.7622388758696328,-0.5957503319738813,-0.0555652259890802,-0.5739308162673342,0.054169223711518714,1.3585119098033256,-0.024741778784491922,-0.14383121162787665,-0.19122928576808554,0.7448844139269297,-0.29424416991001107,0.19958932815003974,0.05295159833242956,0.18954477198703795,-0.017294727644924224,-0.1663701740041477,-0.3459260475663224,-0.09612949614252503,-0.025270540159928714,-0.02898449063300159,0.0696070149379611,7,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
16.0,17.0,-1.8450749016477868,1.9661355611183928,-2.98426839118222,-0.9210430683996963,0.13006383023387444,-0.7174649157669744,-0.08098556097485625,0.4551696104198747,0.9022788462345003,0.12794542977531065,0.5625821366758188,-1.1970215155014146,-1.0641285733850092,1.2287951878492565,-0.21684458404133927,0.10993015715334511,0.05806259197358386,0.6277241651665607,-0.5677159935504279,0.2159419897613462,-0.02831233726750531,0.2936135107130262,-0.02360528166419886,-0.1885594708388531,-0.26088477608533356,-0.027196118760987414,0.5238438540146314,-0.0032243493583381387,0.055113217028572206,7,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
17.0,18.0,-1.9286984280295685,2.6368937490018323,-2.8199872548764553,-1.1197254729476471,0.01690716089515399,-0.5256989531501961,-0.0703676750391758,0.6466701056332389,0.5802938271622963,0.3268961015493375,-0.17425406969237836,-0.7667826566117428,-0.5591384872300765,1.2960528615824018,-0.11756063311343085,-0.22708812205813475,-0.13990453021778254,0.6257246941540656,0.1944953276873675,0.23093220804985037,0.08603488099902684,0.0034823505405119468,-0.04845050707906176,-0.27169623165293477,-0.28880065950133915,-0.04665719783638523,0.15338304144959752,-0.33828682004970284,-0.21411842289789956,7,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
18.0,19.0,-2.0339352652209475,2.983876468636406,-2.652768514758897,-1.3429223540389983,0.21578736948482455,0.10424197869521835,0.14149497131570601,0.13173589068751015,0.26503532627215576,1.2214879411401685,-1.096518427425447,-0.5908225119233687,0.7755980623086266,1.0455552343500505,0.05683398713176865,0.0393169070293315,0.33631664975693665,0.5000250286355573,0.029876871150335712,-0.02156623172374092,-0.1990584637503337,0.062311454989636916,-0.07591647145806357,-0.07591816756821056,-0.24909756803913335,-0.07130276433352534,0.10264541392643708,0.30180738329843776,-0.04441941724875792,7,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
19.0,20.0,-2.019218253767553,1.956490612651891,-2.718093195383843,-1.4513013295366537,0.5777486021405835,-0.7817768570954726,0.17757792238789327,-0.06548068271580458,0.6580161527893548,0.9423250522579087,-1.3944314500523247,0.43095833042207826,0.7645875764236472,1.3111229109136577,0.3009921362288196,-0.2403160533744886,0.20920345534904092,0.5760467791768205,0.0315570889923483,0.11621028215820163,-0.044647908982781995,-0.060256016381225984,-0.06628360796246505,-0.0890681817722578,-0.26642708940177956,-0.05546142451601876,0.1079137895242593,-0.08634140549296279,0.19075910648235628,7,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
