start,end,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr
48.0,49.0,-0.8812,0.31039999999999995,0.2892,0.02578947368421054,0.8812,-0.882,0.030400000000000014,-0.818,-0.948,0.948,0.02294736842105264,0.31039999999999995,0.315,0.02210520300743696,0.344,0.262,0.344,0.016210526315789474,0.2892,0.297,0.05079133784416394,0.364,0.176,0.364,-0.13529798720590838,0.39301666292999277,-0.2533772272657138
49.0,50.0,-0.8569000000000001,0.30029999999999996,0.34120000000000006,0.009684210526315799,0.8569000000000001,-0.856,0.01343837787830065,-0.826,-0.884,0.884,0.010526315789473691,0.30029999999999996,0.295,0.01755306241087293,0.338,0.258,0.338,0.02115789473684209,0.34120000000000006,0.336,0.021027600909281106,0.408,0.304,0.408,0.2843338465562862,-0.23894385099980514,0.29650598331796735
50.0,51.0,-0.6754000000000001,0.6358999999999999,0.4824,0.1257894736842105,0.681,-0.864,0.32516832564073644,0.056,-1.058,1.058,0.29105263157894734,0.6358999999999999,0.583,0.3756058971848019,1.424,0.034,1.424,0.1281052631578948,0.4824,0.474,0.2171106630269458,0.882,0.104,0.882,-0.6462787004225156,-0.5577256133769983,0.6648527227223013
51.0,52.0,-0.7322,0.6203999999999998,-0.1246,0.0611578947368421,0.7322,-0.704,0.06904751986856589,-0.64,-0.926,0.926,0.16484210526315787,0.6203999999999998,0.553,0.23912306455045276,1.602,0.478,1.602,0.1951578947368421,0.2676,-0.20700000000000002,0.2739854740675133,0.56,-0.506,0.56,0.1713466732647501,-0.6155676736174686,-0.3195231902583311
52.0,53.0,-0.8032,0.41,-0.046000000000000006,0.08347368421052631,0.8032,-0.771,0.09409229511495615,-0.666,-0.962,0.962,0.09473684210526315,0.41,0.422,0.15917537497992584,0.688,0.14,0.688,0.07694736842105263,0.094,-0.038,0.11282198367339584,0.174,-0.248,0.248,0.6072973825508315,-0.6293144092633208,-0.6659360348431398
53.0,54.0,-0.9141999999999999,0.1119,0.021299999999999993,0.07189473684210528,0.9141999999999999,-0.907,0.06364872347502344,-0.81,-1.01,1.01,0.13168421052631576,0.13830000000000003,0.126,0.12659300928566317,0.4,-0.2,0.4,0.10168421052631578,0.1989,-0.052000000000000005,0.22620457555054005,0.376,-0.306,0.376,-0.01573940559909935,0.024841584235913722,0.1460169710558711
54.0,55.0,-0.7192000000000001,0.6732000000000001,0.06480000000000001,0.11873684210526314,0.7192000000000001,-0.746,0.15582092285697707,-0.426,-1.034,1.034,0.22189473684210528,0.6732000000000001,0.666,0.22239010769366518,1.054,0.286,1.054,0.1745263157894737,0.16660000000000003,0.040999999999999995,0.20947591747024286,0.638,-0.282,0.638,0.1854683317262124,0.3484223462355549,-0.16369859674624493
55.0,56.0,-0.7874,0.5906,-0.11050000000000001,0.13305263157894734,0.7874,-0.7989999999999999,0.13184399872576683,-0.328,-0.978,0.978,0.3114736842105263,0.5907999999999999,0.586,0.2437491333317926,1.12,-0.002,1.12,0.15757894736842107,0.20049999999999998,-0.123,0.22880723327727207,0.514,-0.676,0.676,0.4383639165107221,-0.13367317392169437,-0.277487283212145
56.0,57.0,-0.8183999999999999,0.31150000000000005,0.3171,0.08589473684210529,0.8183999999999999,-0.816,0.1238928569369518,-0.634,-1.122,1.122,0.09557894736842105,0.31150000000000005,0.32699999999999996,0.155475882374084,0.614,0.04,0.614,0.07957894736842105,0.4281,0.454,0.33049748864401374,0.718,-0.34,0.718,-0.31493559226487144,-0.1776610803559921,-0.7588423451121238
57.0,58.0,-0.9094000000000001,0.32970000000000005,0.27649999999999997,0.09231578947368423,0.9094000000000001,-0.902,0.1606587688238647,-0.656,-1.362,1.362,0.07294736842105264,0.32970000000000005,0.31899999999999995,0.11578302984461929,0.574,0.16,0.574,0.06273684210526316,0.27649999999999997,0.292,0.1413730879623134,0.518,0.04,0.518,-0.3951292464202082,-0.3699099312867298,0.5937555655466893
58.0,59.0,-0.8566,0.3342,0.12289999999999998,0.35842105263157886,0.9190000000000003,-0.755,0.7606731492566305,0.318,-2.784,2.784,0.3085263157894737,0.48360000000000014,0.217,0.5707408869180479,1.456,-1.33,1.456,0.10389473684210528,0.1385,0.075,0.13486656368425792,0.47,-0.098,0.47,-0.8264607578147569,-0.1353498856220108,-0.26059209495016117
59.0,60.0,-1.0258999999999998,0.5574,0.18749999999999997,0.4486315789473685,1.0258999999999998,-0.719,0.7414743353616496,-0.16,-2.93,2.93,0.2607368421052632,0.5762,0.42,0.47480863513630417,1.472,-0.14,1.472,0.15715789473684208,0.25870000000000004,0.265,0.214218463256555,0.472,-0.338,0.472,-0.8722471187473125,0.3655349189018424,-0.3856398525427994
60.0,61.0,-0.4101,0.5461,0.19590000000000002,0.2881052631578948,0.4417,-0.243,0.4822138426051248,0.228,-1.85,1.85,0.40042105263157896,0.7466999999999999,0.356,0.8444507031200815,2.432,-0.626,2.432,0.10315789473684213,0.20729999999999998,0.187,0.1342944153716006,0.464,-0.114,0.464,-0.8420571968048303,-0.050408882920573446,-0.13685805876619495
61.0,62.0,-0.8986000000000001,0.33469999999999994,0.34349999999999997,0.07736842105263159,0.8986000000000001,-0.89,0.11819323161670468,-0.648,-1.134,1.134,0.09389473684210527,0.33469999999999994,0.291,0.1212539071535429,0.662,0.13,0.662,0.048421052631578955,0.34349999999999997,0.34199999999999997,0.0923295727272687,0.528,0.108,0.528,0.3030982798390153,-0.6974148173176812,-0.24233783860364944
62.0,63.0,-0.8732,0.2960999999999999,0.31910000000000005,0.010210526315789482,0.8732,-0.872,0.012812493902437584,-0.846,-0.89,0.89,0.011684210526315793,0.2960999999999999,0.298,0.013497777594848713,0.322,0.27,0.322,0.01094736842105263,0.31910000000000005,0.32,0.01709356604105767,0.348,0.28,0.348,0.11402785924452034,0.36126004580882326,0.23876893936071358
63.0,64.0,-0.8667000000000001,0.27670000000000006,0.32920000000000005,0.03768421052631579,0.8667000000000001,-0.876,0.03923913862459266,-0.77,-0.946,0.946,0.11410526315789475,0.29290000000000005,0.303,0.12993887024289538,0.496,-0.162,0.496,0.052105263157894745,0.32920000000000005,0.314,0.05493778299130755,0.468,0.216,0.468,-0.8422380168313236,0.19336541186164918,-0.44687484934701716
64.0,65.0,-0.9043000000000001,0.2657,0.2671,0.0508421052631579,0.9043000000000001,-0.902,0.05921579181265755,-0.808,-1.042,1.042,0.06578947368421052,0.2657,0.272,0.0893784649677986,0.416,0.066,0.416,0.04505263157894737,0.2671,0.261,0.10549592409188138,0.428,0.112,0.428,-0.02008269416696149,0.5141215483356025,-0.42547914659907504
65.0,66.0,-0.9649000000000001,0.3516,0.33890000000000003,0.10252631578947369,0.9649000000000001,-0.968,0.157176938511984,-0.632,-1.278,1.278,0.08821052631578948,0.35819999999999996,0.371,0.2636433955175058,0.764,-0.04,0.764,0.03894736842105263,0.33890000000000003,0.391,0.09722237396813554,0.462,0.166,0.462,-0.7767712234892128,0.40773267927062323,-0.6895604958193154
66.0,67.0,-0.19909999999999994,0.1069,0.9067999999999999,0.12336842105263157,0.3135,-0.216,0.32572103094519395,0.368,-0.954,0.954,0.1253684210526316,0.1789,0.048,0.24778819584475772,0.814,-0.266,0.814,0.11178947368421054,0.9067999999999999,0.88,0.287043829405894,1.414,0.28,1.414,-0.6466970899889052,0.9034962824308698,-0.5935027542909123
