start,end,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr
28.0,29.0,0.8558999999999999,-0.4939,0.0794,0.06421052631578945,0.8558999999999999,0.823,0.13889920806109732,1.106,0.62,1.106,0.052526315789473706,0.4939,-0.496,0.07671108133770506,-0.36,-0.64,0.64,0.06463157894736843,0.1702,0.091,0.1822032930547634,0.384,-0.178,0.384,0.5668088719942008,0.570436264150315,0.5432963926128386
29.0,30.0,0.9296000000000001,-0.3738,0.16360000000000002,0.08652631578947367,0.9296000000000001,0.904,0.13820795924982035,1.212,0.72,1.212,0.0588421052631579,0.3738,-0.365,0.11921224769292793,-0.206,-0.544,0.544,0.04905263157894737,0.16620000000000001,0.154,0.12568786735401313,0.408,-0.024,0.408,0.026042600041120828,0.19197673022766296,-0.4420933248942403
30.0,31.0,0.8325000000000001,-0.5213,0.1337,0.1065263157894737,0.8325000000000001,0.763,0.2146232745999371,1.294,0.558,1.294,0.10189473684210526,0.5213,-0.539,0.128427839661033,-0.232,-0.834,0.834,0.09284210526315788,0.3123,0.089,0.3433425548923407,0.652,-0.356,0.652,0.39999305609157204,-0.5881593118191681,0.05669179256419224
31.0,32.0,0.7051000000000001,-0.5793,0.47570000000000007,0.08326315789473683,0.7051000000000001,0.692,0.10181055937377026,0.992,0.51,0.992,0.0976842105263158,0.5793,-0.592,0.09488366561215897,-0.37,-0.784,0.784,0.10389473684210528,0.47570000000000007,0.507,0.1498042389253388,0.732,0.096,0.732,-0.6729257719203107,0.10507254276050942,-0.09670693593345384
32.0,33.0,0.7277000000000001,-0.5420999999999999,0.47000000000000003,0.09821052631578948,0.7277000000000001,0.734,0.11572946902150723,0.92,0.466,0.92,0.0945263157894737,0.5420999999999999,-0.546,0.11340101410481301,-0.334,-0.826,0.826,0.13494736842105262,0.47000000000000003,0.479,0.12973973947869633,0.688,0.064,0.688,0.4907230214387461,0.34190467901791943,0.23069993347671788
33.0,34.0,0.42969999999999997,-0.8421000000000001,0.19870000000000002,0.08010526315789475,0.42969999999999997,0.43,0.1556859338540255,0.706,0.162,0.706,0.1574736842105263,0.8421000000000001,-0.871,0.17435764967445508,-0.434,-1.134,1.134,0.11115789473684211,0.2787,0.199,0.28116420469184905,0.786,-0.398,0.786,0.3888361380911121,0.17992721320022692,0.5216776254551891
34.0,35.0,0.6403999999999999,-0.7455,-0.14489999999999997,0.05610526315789473,0.6403999999999999,0.656,0.08652074895653643,0.83,0.432,0.83,0.12284210526315792,0.7455,-0.728,0.1106867200706571,-0.57,-0.956,0.956,0.09926315789473684,0.14489999999999997,-0.137,0.10240991162968555,-0.018,-0.48,0.48,-0.23598948393966324,-0.1095684202329952,0.2721778951620749
35.0,36.0,0.6433,-0.7558,0.1079,0.058736842105263164,0.6433,0.636,0.06774149393097263,0.792,0.518,0.792,0.2122105263157895,0.7558,-0.755,0.15890110131776933,-0.456,-1.236,1.236,0.17242105263157895,0.1487,0.07500000000000001,0.16167680724210262,0.402,-0.104,0.402,0.2989670017986911,0.07400594346749476,0.2058735615688892
36.0,37.0,0.7885,-0.6214,0.019700000000000002,0.01947368421052631,0.7885,0.746,0.11639909793464896,0.944,0.656,0.944,0.053684210526315765,0.6214,-0.588,0.0965776371630617,-0.506,-0.882,0.882,0.03431578947368421,0.05669999999999999,0.006,0.07267812600776109,0.134,-0.158,0.158,0.7277021506594542,0.7538297919802046,0.5021711042915928
37.0,38.0,0.8992000000000001,-0.3743,0.2129,0.03621052631578947,0.8992000000000001,0.892,0.06393246436670495,0.998,0.792,0.998,0.03210526315789474,0.3743,-0.383,0.07401155315219377,-0.232,-0.464,0.464,0.03463157894736843,0.2129,0.22299999999999998,0.11570561784114029,0.39,0.024,0.39,0.04619018680652154,-0.23193185295798457,-0.42488558415844996
38.0,39.0,0.9761000000000001,-0.33440000000000003,0.1716,0.08926315789473684,0.9761000000000001,0.951,0.11738564648201245,1.23,0.818,1.23,0.06578947368421052,0.33440000000000003,-0.352,0.09963051741308984,-0.17,-0.498,0.498,0.04357894736842106,0.18519999999999998,0.14300000000000002,0.15358203019884845,0.412,-0.066,0.412,0.1518948893101075,0.0007676808193137866,0.03646972932778365
39.0,40.0,0.9629999999999999,-0.2855,0.2004,0.11031578947368421,0.9629999999999999,0.872,0.18836188574125073,1.31,0.732,1.31,0.04778947368421053,0.2855,-0.294,0.08825616125801077,-0.144,-0.394,0.394,0.031052631578947366,0.2004,0.199,0.08429851718743338,0.352,0.076,0.352,-0.14723807286921825,0.08243785469457415,-0.7851219285183221
40.0,41.0,0.9652,-0.3408000000000001,0.12090000000000001,0.13347368421052633,0.9652,0.899,0.2523302597787273,1.544,0.63,1.544,0.08126315789473686,0.3408000000000001,-0.275,0.1794874926004595,-0.074,-0.686,0.686,0.05578947368421053,0.1739,0.14,0.1758265907080041,0.414,-0.164,0.414,0.10042718884609265,0.0602285028411452,-0.8883795336274979
41.0,42.0,0.8132000000000001,-0.2266,0.1675,0.2838947368421053,0.8610000000000001,0.7789999999999999,0.7417429204245901,2.16,-0.392,2.16,0.08452631578947369,0.22960000000000003,-0.239,0.14002299811102462,0.03,-0.424,0.424,0.096,0.1837,0.183,0.12694703620014133,0.47,-0.148,0.47,-0.431001539440164,-0.321719791094796,-0.28849251329269776
42.0,43.0,1.19,-0.25830000000000003,0.10679999999999998,0.25852631578947366,1.19,0.886,0.7116802652877203,3.074,0.528,3.074,0.09410526315789475,0.25830000000000003,-0.229,0.11154420648334902,-0.104,-0.526,0.526,0.08021052631578947,0.135,0.119,0.10949776253421802,0.296,-0.282,0.296,-0.06622509009639617,-0.49564083545946264,-0.5773089710774097
43.0,44.0,0.9471,-0.1046,0.15730000000000002,0.4365263157894737,0.9801000000000002,0.758,0.8885427339188589,3.15,-0.248,3.15,0.09747368421052632,0.13079999999999997,-0.098,0.11392822301782819,0.21,-0.32,0.32,0.15852631578947365,0.2003,0.159,0.17137943283836599,0.566,-0.43,0.566,-0.597916460999208,-0.28602322305749844,-0.05118680369004842
44.0,45.0,0.9293000000000001,-0.22960000000000003,0.177,0.02736842105263157,0.9293000000000001,0.934,0.035912532631380924,0.974,0.846,0.974,0.02673684210526316,0.22960000000000003,-0.226,0.042499882352778344,-0.136,-0.304,0.304,0.011578947368421055,0.177,0.186,0.031019348800385867,0.208,0.086,0.208,-0.3764188732207851,0.23061385433138745,-0.4181083152261234
45.0,46.0,0.9364999999999999,-0.2725,0.173,0.010947368421052612,0.9364999999999999,0.938,0.019161158628851205,0.99,0.91,0.99,0.012736842105263158,0.2725,-0.274,0.025960546989614836,-0.232,-0.324,0.324,0.011473684210526316,0.173,0.176,0.02293032926061028,0.208,0.114,0.208,0.5742468522816293,-0.31021571787406993,0.1308619320544935
46.0,47.0,0.9414999999999999,-0.2982,0.10270000000000001,0.016736842105263144,0.9414999999999999,0.934,0.026674894563990293,0.994,0.872,0.994,0.01757894736842106,0.2982,-0.313,0.048132733144919164,-0.212,-0.386,0.386,0.013473684210526317,0.10270000000000001,0.112,0.029538280247841105,0.158,0.048,0.158,0.5420053855577079,0.5154642372902477,0.634102215764761
47.0,48.0,0.9602999999999998,-0.33849999999999997,0.09169999999999999,0.08126315789473684,0.9602999999999998,0.94,0.10755514864477665,1.234,0.824,1.234,0.040315789473684215,0.33849999999999997,-0.319,0.06093233952508306,-0.232,-0.452,0.452,0.02578947368421053,0.10889999999999997,0.12,0.09531269590143802,0.23,-0.052,0.23,-0.5605251128192679,-0.5150442716056466,0.5173284632961308
48.0,49.0,1.0103,-0.30089999999999995,0.24530000000000002,0.12821052631578944,1.0103,0.968,0.18305657595399297,1.464,0.76,1.464,0.0776842105263158,0.30089999999999995,-0.33699999999999997,0.1321445799115499,-0.088,-0.528,0.528,0.06136842105263157,0.24530000000000002,0.289,0.13111258520828575,0.422,0.014,0.422,0.03467847364006407,-0.2713547071054988,-0.6541930852194626
49.0,50.0,0.9358999999999998,-0.343,0.2468,0.08978947368421054,0.9358999999999998,0.921,0.17853568270796738,1.25,0.696,1.25,0.08463157894736843,0.343,-0.346,0.17535278726042539,-0.046,-0.654,0.654,0.040315789473684215,0.2468,0.302,0.11619879517447675,0.4,0.024,0.4,-0.26413809774286917,0.07144058350559093,-0.6267832870203253
50.0,51.0,0.9957500000000001,-0.302375,0.148625,0.0750666666666667,0.9957500000000001,1.004,0.08416018951974862,1.112,0.85,1.112,0.05786666666666669,0.302375,-0.288,0.13413280499191838,-0.114,-0.52,0.52,0.08160000000000002,0.173375,0.127,0.15407420087412427,0.432,-0.106,0.432,0.1785339811834962,0.14112118408952956,-0.4507201780922513
51.0,52.0,0.9502,-0.3275,0.15749999999999997,0.12610526315789472,0.9502,0.845,0.24789586523377105,1.564,0.654,1.564,0.08526315789473685,0.3275,-0.314,0.13464007575755443,-0.064,-0.656,0.656,0.055894736842105275,0.15749999999999997,0.11099999999999999,0.12993979375079828,0.51,0.018,0.51,0.11608990408482817,0.06885421079649233,-0.543440620694478
52.0,53.0,1.0386000000000002,-0.3488,0.2172,0.16642105263157894,1.0386000000000002,1.004,0.3098813321257026,1.512,0.626,1.512,0.0896842105263158,0.3488,-0.304,0.2076510534526613,-0.05,-0.666,0.666,0.05347368421052632,0.2172,0.23299999999999998,0.1299421409705104,0.51,0.048,0.51,-0.05965016179570954,0.5543069380786193,-0.6692840929931769
