start,end,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,location_idx,target_vector
28.0,29.0,2.6803287182612086,-3.772277135189656,1.64745381321358,0.15819791962332808,0.2969016075973991,-0.30488254622879596,-0.6934128725436922,0.3936513899857944,1.5257622637281065,-0.4867980395721147,0.9403991612313354,-0.5269003170138464,-0.9101282672339465,-1.9846858904485276,2.412642992106047,-1.7045257027075744,0.6248906006802438,-0.8510058446878288,-1.0389696400295199,-0.853994297276474,0.48394615262946855,0.6358887267914236,0.2268813490047764,-1.402305952859838,-0.21239349876343555,-0.024175669598670346,0.2297235392381526,-0.27861287112496363,-0.06620386225142137,7,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
29.0,30.0,2.7191105913304896,-5.082525842736859,2.6681165778749802,0.6665682209436632,1.3094505705539043,0.19419457464696133,0.22100244721147178,0.4091557023631026,0.535318570227347,0.34067401262383024,-0.7844887463998805,-0.11828899224341774,-1.4407818447096836,-2.105532002627825,2.9041918626065764,-1.107714715531923,0.5361707967350846,-0.6952387470184644,-1.9111735271303811,-0.594790576513674,-0.008303842932064643,0.5506112115368541,0.32599913324967067,-0.567892809413749,-0.1670808561130023,-0.42916411350143796,-0.0677215287986516,-0.12204675138398377,-0.04564914781652976,7,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
30.0,31.0,-2.335345014892478,0.698470377378712,3.3713707480513007,-0.35802665390952293,-0.7971017582913844,-1.0756897907512044,-0.17778925615699387,0.05671500633425949,0.014490590553425312,-1.5436368710637043,-0.738660231804655,-0.30561592186830255,-0.7282092963998171,-0.11543480648700809,-0.03889619681211725,-0.9640494151732432,0.8029112742864168,-1.2274464217660552,0.9087570918038602,-0.2285444565740416,0.08803917425001355,-0.059946195913461786,0.5399436923534084,0.3902550361227524,-0.09247447903726785,0.06755520126062908,-0.045582915030220064,0.09364745663283,-0.33343358446909993,7,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
31.0,32.0,-2.603940332903431,0.948690427210382,1.4820273251004967,0.27378113742883736,0.5161351671822355,-1.571951336538134,0.13244304538031273,0.014442476003392924,-0.6389787230707469,0.49533602569717616,-1.6775861740382982,-1.1114789912942429,0.6058456510516501,-1.076530769175341,0.23538387244901757,-0.5285686658475426,0.5053940519137881,-0.5354495622139406,0.47129890256634366,-0.3720631671512077,0.6742112991007998,-0.597142334792104,0.7138053876875394,0.4420816882038096,-0.3230508492209747,0.09340068289438964,-0.09532382581615058,0.07613488394804696,-0.0669860746126462,7,"[0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55]"
32.0,33.0,-2.4854078697247,1.0875763978594348,1.6499114225837572,0.5759335292749157,0.313491436917548,-1.754844989204146,-0.8962991992946719,0.5248872598501687,0.7403911659682788,-0.15921994535050535,-0.06188277389947908,-0.6068153862946002,-0.5322883145692598,-0.6258873431103212,0.0868580990223981,-0.5436379817620769,0.6169800466520529,-0.6295493234087332,0.45834962637137655,-0.3545570740021346,0.9347860698111711,-0.8071963969505351,0.7338658317277106,0.4401235684939015,-0.19293788306669188,0.005709388288235669,0.262573990690104,0.062318477652703874,0.10636624699825854,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
33.0,34.0,-1.0922894203446807,2.871547821178438,1.4735409328898539,-1.5514816725140352,0.3946094977867488,-1.5003122259739352,-0.6058157354550309,0.29410290972085124,0.8117702710945619,-0.8431747631434989,0.1866272832296727,-0.20799909426429766,0.01354611329211954,-0.6087977226814483,0.2747044987606804,-0.43514989931161624,0.5664932346549164,-1.1193295349529475,1.0916515210450033,-0.35157766498509024,0.5132280893661444,-0.164805047517664,0.7498068695388902,0.33405751757884816,0.06851764569469163,0.008327835825892754,-0.4020329961000028,0.015327141189202786,-0.21975796772651449,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.55]"
34.0,35.0,-2.2284921067357604,0.6219393962741057,1.488150124057357,-3.162483432243002,-0.41410582825947223,-0.6208342480333896,-0.1631500598145823,0.22798566681192564,0.0510954770362374,-0.7125485292651805,-0.5829059742097621,-0.6926100402679612,0.36003875553867876,-0.8905409148734793,0.14211815799763197,-0.39772566823891825,0.364798686496741,-0.39309315559492103,0.42224299714761226,-0.32583202794168564,0.7388528045929718,-0.8849651876023413,0.6871162392105628,0.3118349758926365,-0.2648568700281424,0.06270855845477694,-0.06843478977813021,-0.013934778047152308,-0.14891300667081267,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2]"
35.0,36.0,-1.7163557794412054,1.5632887763658827,1.795107742268064,-2.153799643620949,-0.1902252453816713,-1.642908110853575,-0.4975426168512359,0.3069411442190324,0.6086184609083083,-0.6238798894674373,-0.07720544550104312,-0.3265655027068483,-0.29436281022270033,-0.7701236801272142,0.3852336763687037,0.7106231929903648,0.8593911591255003,-0.2158825303125895,0.46310777416341653,-0.2448662859786432,0.9394189645377917,-0.63492511457182,0.8515191839416032,0.3421590291536186,-0.2330961271558648,0.08904748607264215,0.0409595036606028,-0.06593114829211241,-0.2755500560867874,5,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
36.0,37.0,-2.8095777140952136,-0.38927727263269524,1.3468460019916537,-2.1071967811461536,-0.5658943521683732,-1.4398276656422793,-1.3199498710975301,0.8637188894861808,1.3136430489236322,-0.1963540166522918,1.4513171059054275,-1.2308251300553845,-0.6717506797380771,-0.8475767724280399,0.33141569287962785,-0.05268397812561552,-0.004820393136173276,-0.7983326729599476,0.7235130629016137,-0.38341423072651615,0.6250530824269921,-0.5273500046403032,0.6334142305255163,0.3689967036733568,-0.10573220845657992,0.005502182825941403,0.22329780287413928,0.006920439993672217,-0.0836974927275283,5,"[0.0, 0.0, 0.0, 0.0, 0.35, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
37.0,38.0,-3.836813530615374,-1.3339351620763054,1.742834064809468,-0.16941741347862865,-0.3858027862779243,-0.7146727103572159,-0.4697154857775359,0.30003639470862514,-0.17946491489850971,-0.2889441457079476,-1.2824666703863952,-0.8105378090814411,-0.7566817941062283,-0.38743722461099356,0.2353454267518952,0.02179838913831203,0.7157616444054655,-0.7587807537461053,0.505645909611522,-0.32554472693583797,0.3843300849957153,-0.36404363955315133,0.6134356495584745,0.3287051271621973,0.14126861064976287,0.035897927296745215,-0.04443749575282721,0.018556775047672426,0.015000781146808752,5,"[0.0, 0.0, 0.0, 0.0, 0.55, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45]"
